reg_name,vote_url,is_collect,logo,scale,start_time,job_label,is_hr,description,tags,reg_num,com_url,mina_url,address,cities,reg_capi,types,info,name,pranum,url,industry,wurl,new_types,cname,com_type
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/14/8F/14689E3F212A0FBA3ABF1BD16441D28F.jpg,50-150人,2017-12-05,{'is_hirer': False},False,一家面向金融领域的人工智能公司,"[""\u5b66\u9738\u56e2\u961f"", ""\u5927\u725b\u5e26\u961f"", ""\u4eba\u5de5\u667a\u80fd"", ""\u4ebf\u7ea7\u878d\u8d44"", ""\u96f6\u98df\u65e0\u9650"", ""\u5496\u5561\u5976\u8336"", ""\u9ad8\u6548\u529e\u516c"", ""\u5e74\u8f7b\u4eba\u7684\u5e73\u53f0""]",91110105MA0197F44F,http://www.qichacha.com/firm_SH_d1e4bd511b36092ff85547db77fed1b8.shtml,pages/gsDetail/gsDetail?cuuid=com_41q9lpgk6qwf,北京,"['全国', '北京']",2005.5556万元人民币,"[{""job"": ""\u6570\u636e\u6316\u6398""}]","香侬科技是一家面向金融领域的人工智能公司，旨在用人工智能算法分析、提取、整合海量金融信息。在信息爆炸的大背景下，香侬科技倡导一个全新的以自然语言为基础的信息交互模式，让投资者更直观、及时、准确地获取想要的信息，把握金融市场的瞬息万变。<br />
公司核心技术团队来自Facebook、亚马逊、阿里巴巴、百度等知名企业，有来自Stanford、CMU等高校的学界大咖做学术指导，兼具产业和学术背景。<br />
大牛带队，亿级融资。<br />",香侬科技,1,https://www.shixiseng.com/com/com_41q9lpgk6qwf,计算机/互联网,http://shannon.ai,"['全部', '数据挖掘']",北京香侬慧语科技有限责任公司,有限责任公司(自然人投资或控股)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/3D/6C/3D1382E4A285B13C55FFBC398474626C.png,少于15人,2015-06-23,{'is_hirer': False},False,专注于电竞领域，以电竞增值服务为核心的互联网企业,"[""\u56e2\u961f\u6709\u6d3b\u529b"", ""\u6210\u957f\u673a\u4f1a\u5927"", ""\u9910\u996e\u8865\u52a9"", ""\u56e2\u961f\u878d\u6d3d\u6709\u7231"", ""\u884c\u4e1a\u53d1\u5c55\u4f18\u52bf"", ""\u9879\u76ee\u8d85\u8d5e"", ""\u9760\u8c31\u521b\u4e1a\u56e2\u961f"", ""\u4f18\u79c0\u53ef\u8f6c\u6b63""]",91310114342162667E,http://www.qichacha.com/firm_SH_edbb803bd65292af48ebbe984e36359e.shtml,pages/gsDetail/gsDetail?cuuid=com_nvrk0ect27gc,上海,"['全国', '上海']",100万人民币,"[{""job"": ""\u9500\u552e""}, {""job"": ""UI/UE""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u6570\u636e\u6316\u6398""}]","<p>
上海宇络网络科技有限公司创立于2015年7月，现工作地点坐落于上海市普陀区。宇络科技是一家以互联网电竞赛事策划执行服务为基础，以电竞选手经纪，电竞赛事视频生产为增值服务的互联网企业，曾多次获得国家级创新创业赛事奖项。</p><p><br></p><p>公司在稳固原有业务的同时，拓展业务宽度，专注电子竞技教育领域，倾力打造中国最专业的线上电竞教育平台——疯狂电竞学院，以在线教育与战队实训结合的方式，为电竞产业迫在眉睫的人才紧缺问题提供最切实际的解决方案。</p><p><br></p><p>另外，我们兼营上海香斌餐饮管理有限公司。旗下的牧场物语是西式简餐的卓越代表，从餐品研发到采购严选，从美食制作到冷链配送，我们追求极致的用户体验。牧场物语餐厅坚持自然的美味与健康，对于产品我们不断追求卓越。快加入我们，和牧场物语的小伙伴们一起把美味带入生活。</p><div><br></div>",宇络科技,0,https://www.shixiseng.com/com/com_nvrk0ect27gc,计算机/互联网,http://www.yumbon.com/,"['全部', '销售', 'UI/UE', '运营', '数据挖掘']",上海宇络网络科技有限公司,有限责任公司
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/A7/EF/A7190AE80097871D5AF528A1F3A5EBEF.png,少于15人,2017-06-13,{'is_hirer': False},False,专注于人工智能应用服务，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。,"[""\u540c\u4e8b\u597d\u76f8\u5904"", ""\u53cc\u4f11"", ""\u6f5c\u529b\u5927""]",91440300MA5EKC4G7B,http://www.qichacha.com/firm_SH_94de8f050a4cf103343c52a62067d5ed.shtml,pages/gsDetail/gsDetail?cuuid=com_3u5nga0fccht,深圳,"['全国', '深圳', '南昌']",100万人民币,"[{""job"": ""Java""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u673a\u68b0\u8bbe\u8ba1""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u98df\u54c1""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u8bbe\u5907""}]","<span style=""color:#333333;background-color:rgba(254, 254, 254, 0.867);"">我们是一家专注于人工智能应用服务的科技公司，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。通过精准洞察和分析不同工业领域的数据特点，定制化地提供成熟可行的人工智能解决方案，帮助各领域的应用方高效解决行业痛点，让数据真正释放其价值，促进产业升级。</span><br>
<br>
<span style=""color:#333333;background-color:rgba(254, 254, 254, 0.867);"">2017年公司在深圳注册，并在美国加州设立科研机构。依托于斯坦福大学人工智能实验室和加州大学伯克利分校数据科学实验室，公司重点在机器视觉、机器人学习和机器学习的工业应用为推进方向和突破口。</span>",贝尔信息,1,https://www.shixiseng.com/com/com_3u5nga0fccht,计算机/互联网,www.using.ai,"['全部', 'Java', '内容运营', '机械设计', '助理', '算法', '食品', '行政', '数据挖掘', '设备']",深圳贝尔信息科技有限公司,有限责任公司
统一社会信用代码,https://www.shixiseng.com/hirer/his_w54n89xbaotu,0,https://sxsimg.xiaoyuanzhao.com/69/8D/69D89E01806ACAEE6472C6D5D5C7CC8D.jpg,2000人以上,2012-03-09,{'is_hirer': True},False,字节跳动，是全球最早把人工智能应用在业务主产品上的互联网公司,"[""\u4ebf\u7ea7\u65e5\u6d3b\u5e73\u53f0"", ""\u4eca\u65e5\u5934\u6761"", ""\u6296\u97f3"", ""\u5e74\u8f7b\u3001\u6241\u5e73\u3001\u900f\u660e"", ""\u514d\u8d39\u4e09\u9910\u5065\u8eab\u623f"", ""\u79df\u623f\u8865\u8d34""]",911101085923662400,http://www.qichacha.com/firm_SH_85d0292125761b813b2408a8138f51ca.shtml,pages/gsDetail/gsDetail?cuuid=com_tyju1cjdpntm,北京,"['全国', '厦门', '济南', '广州', '北京', '青岛', '天津', '泉州', '南京', '温州', '重庆', '金华', '武汉', '成都', '深圳', '杭州', '上海', '无锡', '宁波', '福州', '佛山']",1000万元人民币,"[{""job"": ""C/C++""}, {""job"": ""\u7f51\u9875/\u7f8e\u5de5""}, {""job"": ""\u8bfe\u7a0b""}, {""job"": ""\u9500\u552e\u652f\u6301""}, {""job"": ""SEO""}, {""job"": ""\u5e02\u573a\u5546\u52a1""}, {""job"": ""\u5206\u6790\u5e08""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u5206\u6790/\u8c03\u7814""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""Python""}, {""job"": ""\u7f16\u8f91/\u91c7\u7f16""}, {""job"": ""\u516c\u5173""}, {""job"": ""\u62db\u8058""}, {""job"": ""\u54c1\u724c""}, {""job"": ""\u5e73\u9762\u8bbe\u8ba1""}, {""job"": ""\u4ea7\u54c1""}, {""job"": ""\u4f01\u4e1a\u6587\u5316""}, {""job"": ""\u6295\u8d44""}, {""job"": ""\u7b56\u5212""}, {""job"": ""\u5546\u52a1""}, {""job"": ""IT\u8fd0\u7ef4""}, {""job"": ""Java""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u8bbe\u8ba1""}, {""job"": ""\u4ea7\u54c1\u52a9\u7406""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""Node.js""}, {""job"": ""iOS""}, {""job"": ""\u5e02\u573a""}, {""job"": ""\u6570\u636e\u5e93""}, {""job"": ""\u6d4b\u8bd5""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""Android""}, {""job"": ""\u6559\u5e08""}, {""job"": ""\u9500\u552e""}, {""job"": ""\u521b\u610f""}, {""job"": ""\u7f16\u8f91""}, {""job"": ""\u82f1\u8bed""}, {""job"": ""\u63a8\u5e7f""}, {""job"": ""\u6559\u80b2""}, {""job"": ""\u6559\u52a1""}, {""job"": ""IT\u4e92\u8054\u7f51""}, {""job"": ""\u7528\u6237\u7814\u7a76""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u7f16\u5bfc""}, {""job"": ""UI/UE""}, {""job"": ""\u4eba\u4e8b/HR""}, {""job"": ""Hadoop""}]","<p>	<span style=""font-size:14px;""> </span> </p><div>	<span style=""color:#172b4d;background-color:#ffffff;""> 	<div>		<span>字节跳动，是全球最早把人工智能应用在业务主产品上的互联网公司。</span> 	</div>	<div>		<span>短短6年，从最初的一个“今日头条”，到今天形成了“抖音”、“西瓜视频”、“火山小视频”、“悟空问答”、“FaceU”等十几个产品构成的产品矩阵。每天，都有数亿用户通过我们的产品了解世界、启发思考、开怀一笑。</span> 	</div>	<div>		<br />	</div>	<div>		<span>如今，我们的眼光已不局限于国内市场：产品已经遍布150多个国家，Tik Tok、TopBuzz、</span><span>Musical.ly</span> 	</div>	<div>		<span>等海外App在上线后迅速登顶各下载榜，成为最热门的信息分发和社交移动应用。</span> 	</div>	<div>		<br />	</div>	<div>		<span>字节跳动从来不是一家“大”公司：</span> 	</div>	<div>		<span>团队保持轻巧、扁平、始终创业，干练而充满活力；</span> 	</div>	<div>		<span>没有各种敬称和title，人人皆可参与产品开发和决策；</span> 	</div>	<div>		<span>我们相信年轻的力量，毕业即可登上大舞台，50%的一线leader都是90后。</span> 	</div>	<div>		<br />	</div>	<div>		<span>加入我们，你可以享受业界最有竞争力的薪水、就近租房补贴、免费的高品质三餐和全天候水果零食、距公司超近的免费健身房、五险一金+补充医疗保险；</span> 	</div>	<div>		<span>加入我们，你可以参与每双月一次的CEO面对面交流，与李航（原华为诺亚方舟实验室主任） 、马维英（原微软亚洲研究院常务副院长）、杨震原（字节跳动数据研发负责人）、李磊（字节跳动科学家）等大牛一起共事。</span> 	</div>	<div>		<br />	</div>	<div>		<span>抖出最强音，你就是头条！</span> 	</div></span> </div><p>	<br /></p><p>	<br /></p><p>	<span style=""font-size:14px;""></span> </p>",字节跳动,49,https://www.shixiseng.com/com/com_tyju1cjdpntm,移动互联网,www.bytedance.com/,"['全部', 'C/C++', '网页/美工', '课程', '销售支持', 'SEO', '市场商务', '分析师', '新媒体', '分析/调研', '运营', '内容运营', '算法', 'Python', '编辑/采编', '公关', '招聘', '品牌', '平面设计', '产品', '企业文化', '投资', '策划', '商务', 'IT运维', 'Java', '云计算/大数据', '设计', '产品助理', '软件', 'Node.js', 'iOS', '市场', '数据库', '测试', '数据挖掘', '助理', '人力资源', 'Android', '教师', '销售', '创意', '编辑', '英语', '推广', '教育', '教务', 'IT互联网', '用户研究', '产品运营', '前端', '编导', 'UI/UE', '人事/HR', 'Hadoop']",北京字节跳动科技有限公司,有限责任公司(法人独资)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/BB/E6/BBC038C4C47BAB855950E4845C3EA6E6.png,2000人以上,2012-09-05,{'is_hirer': True},False,用科技创造美好未来,"[""\u79d1\u6280\u516c\u53f8"", ""\u91d1\u878d\u670d\u52a1"", ""\u5b9e\u4e60\u7559\u7528\u673a\u5236"", ""\u798f\u5229\u4e30\u5bcc"", ""\u56e2\u961f\u5e74\u8f7b""]",91110302053604529E,http://www.qichacha.com/firm_SH_0961e0b2c861e7915a204ca0e8e5996f.shtml,pages/gsDetail/gsDetail?cuuid=com_00egljcux657,北京,"['全国', '杭州', '长春', '北京', '宿迁', '南京', '哈尔滨', '上海', '香港', '苏州', '成都']",306081.3142万元人民币,"[{""job"": ""\u62db\u6295\u6807""}, {""job"": ""\u98ce\u63a7""}, {""job"": ""\u5de5\u4e1a\u8bbe\u8ba1""}, {""job"": ""AE""}, {""job"": ""\u5e02\u573a\u5546\u52a1""}, {""job"": ""SEO""}, {""job"": ""\u4eba\u4e8b""}, {""job"": ""\u5916\u8bed""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u7a0e\u52a1""}, {""job"": ""\u5206\u6790/\u8c03\u7814""}, {""job"": ""\u8d22\u52a1""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u4eba\u4e8b/HR""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""Python""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u54c1\u724c""}, {""job"": ""\u62db\u8058""}, {""job"": ""\u5e73\u9762\u8bbe\u8ba1""}, {""job"": ""\u91d1\u878d""}, {""job"": ""\u4f01\u4e1a\u6587\u5316""}, {""job"": ""\u4ea7\u54c1""}, {""job"": ""\u5546\u52a1""}, {""job"": ""\u6295\u8d44""}, {""job"": ""\u7b56\u5212""}, {""job"": ""IT\u8fd0\u7ef4""}, {""job"": ""Java""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u4ea7\u54c1\u52a9\u7406""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""Flash""}, {""job"": ""\u5e02\u573a""}, {""job"": ""\u6570\u636e\u5e93""}, {""job"": ""iOS""}, {""job"": ""\u6d4b\u8bd5""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""Android""}, {""job"": ""\u9500\u552e""}, {""job"": ""\u7f16\u8f91""}, {""job"": ""\u5408\u89c4""}, {""job"": ""\u7528\u6237\u7814\u7a76""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u5a92\u4ecb""}, {""job"": ""\u89c6\u89c9\u8bbe\u8ba1""}, {""job"": ""\u6cd5\u52a1""}]","<div>
	京东数字科技的前身是京东金融。2018年11月，京东金融品牌升级为京东数字科技，旗下包括京东金融、京东城市、京东农牧、京东钼媒、京东少东家五大子品牌。
</div>
<div>
	京东数字科技的经营宗旨是用数字科技连接金融和实体产业，助力产业提升互联网化、数字化、智能化水平，推动实体经济的发展，创造社会价值。
</div>
<div>
	京东数字科技以数据技术、AI、IoT三大时代前沿技术为核心，已经完成在数字金融、数字城市、数字农业、数字营销、数字校园等领域的全面布局，在客户群体上实现了个人端，企业端，政府端的三端合一。未来，京东数字科技将在深耕现有业务领域的同时，进入更多实体产业领域。
</div>
<div>
	<br>
</div>",京东数科,13,https://www.shixiseng.com/com/com_00egljcux657,计算机/互联网,www.jddglobal.com,"['全部', '招投标', '风控', '工业设计', 'AE', '市场商务', 'SEO', '人事', '外语', '新媒体', '税务', '分析/调研', '财务', '内容运营', '运营', '人事/HR', '算法', 'Python', '行政', '品牌', '招聘', '平面设计', '金融', '企业文化', '产品', '商务', '投资', '策划', 'IT运维', 'Java', '云计算/大数据', '产品助理', '软件', 'Flash', '市场', '数据库', 'iOS', '测试', '数据挖掘', '助理', '人力资源', 'Android', '销售', '编辑', '合规', '用户研究', '产品运营', '前端', '媒介', '视觉设计', '法务']",京东数字科技控股有限公司,其他有限责任公司
注册号,,0,https://sxsimg.xiaoyuanzhao.com/BF/A0/BFC35B81764259089B7632BE0047DAA0.jpg,2000人以上,无,{'is_hirer': False},False,致力于成为大型企业数字化转型的使能者,"[""\u4f18\u79c0\u7684\u56e2\u961f"", ""\u6280\u672f"", ""\u7559\u7528\u8f6c\u6b63\u673a\u4f1a""]",无,http://www.qichacha.com,pages/gsDetail/gsDetail?cuuid=com_qxayafce17mw,北京市亦庄经开大厦,"['全国', '济南', '西安', '乌鲁木齐', '天津', '北京', '海口', '西宁', '郑州', '呼和浩特', '长沙', '成都', '兰州', '南京', '上海', '太原', '福州', '南昌']",无,"[{""job"": ""UI/UE""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u901a\u4fe1""}, {""job"": ""\u91d1\u878d""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""Java""}, {""job"": ""\u54a8\u8be2/\u987e\u95ee""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""\u6570\u636e\u5e93""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u6d4b\u8bd5""}]","<p style=""box-sizing:border-box;margin-top:0px;margin-bottom:0px;padding:0px;font-family:&quot;color:#555555;font-size:20px;white-space:normal;"">
	亚信科技创立于1993年，我们依托产品、服务、运营和集成能力，为电信运营商及其它大型企业客户提供业务转型及数字化的软件产品及相关服务，致力于成为大型企业数字化转型的使能者。
</p>
<p style=""box-sizing:border-box;margin-top:0px;margin-bottom:0px;padding:0px;font-family:&quot;color:#555555;font-size:20px;white-space:normal;"">
	<br />
</p>
<p style=""box-sizing:border-box;margin-top:0px;margin-bottom:0px;padding:0px;font-family:&quot;color:#555555;font-size:20px;white-space:normal;"">
	根据弗若斯特沙利文的资料，我们是中国电信行业最大的电信软件产品及相关服务供应商，按2017年收益计，我们的市场份额为25.3%。根据同一资料来源，我们也是中国电信行业最大的BSS软件产品及相关服务供应商，按2017年收益计，我们的市场份额为50.0%。我们是中国第一代电信软件的供应商，从20世纪90年代开始与中国移动、中国联通和中国电信长期合作，支撑全国超过十亿用户。与电信运营商的长期合作关系让我们对电信运营商的IT及网络环境以及业务运营需求有了深度理解，使我们能够开发出拥有500多种任务关键型电信级软件的丰富的产品组合（软件产品主要面向电信运营商，对其业务运营至关重要），包括客户关系管理、计费账务、大数据、物联网及网络智能化产品。截至2018年6月30日，我们有212家电信运营商客户，包括中国移动、中国联通和中国电信的总部、省级公司、地市级公司、专业化公司和合营企业。
</p>
<p style=""box-sizing:border-box;margin-top:0px;margin-bottom:0px;padding:0px;font-family:&quot;color:#555555;font-size:20px;white-space:normal;"">
	<br />
</p>
<p style=""box-sizing:border-box;margin-top:0px;margin-bottom:0px;padding:0px;font-family:&quot;color:#555555;font-size:20px;white-space:normal;"">
	我们也正在积极拓展在中国非电信企业软件产品及相关服务市场的市场份额。凭借我们在电信软件产品及相关服务市场丰富的行业知识及专长及稳固的领导地位以及全方位、高度专业化的电信级产品图谱，我们相信我们也已经就解决各类企业，尤其是大型企业在业务转型与数字化方面与电信运营商相类似的、最为根本的需求占据了有利地位。截至2018年6月30日，我们有32家广电、邮政及金融服务行业的大型企业客户。通过资源、管理、专业知识及技术专长的共享，我们能够同时服务电信和非电信企业市场，凭借协同效应赢取新业务并保持竞争优势。
</p>",亚信科技,1,https://www.shixiseng.com/com/com_qxayafce17mw,互联网/移动互联网/电子商务,,"['全部', 'UI/UE', '内容运营', '助理', '运营', '通信', '金融', '云计算/大数据', 'Java', '咨询/顾问', '软件', '数据库', '产品运营', '前端', '数据挖掘', '新媒体', '测试']",亚信科技(中国)有限公司,无
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/B3/BD/B38270C858C5B345153874B1EAB091BD.png,2000人以上,1999-09-09,{'is_hirer': True},False,致力于通过世界一流的全球化技术体系服务全球消费者,"[""\u56fd\u9645\u5e73\u53f0"", ""\u7528\u5fc3\u5b66\u5230\u5f88\u591a"", ""\u798f\u5229\u597d"", ""\u5e7f\u9614\u7684\u5e73\u53f0"", ""\u6709\u53d1\u5c55"", ""\u80fd\u5b66\u4e60"", ""\u9760\u8c31"", ""\u5b66\u4e60\u5e73\u53f0\u591a"", ""\u5728\u68a6\u60f3""]",91330100716105852F,http://www.qichacha.com/firm_SH_c70a55cb048c8e4db7bca357a2c113e0.shtml,pages/gsDetail/gsDetail?cuuid=com_fjee0h5fkwmb,杭州,"['全国', '杭州', '深圳', '南京', '北京', '广州', '上海']",512233万美元,"[{""job"": ""C/C++""}, {""job"": ""UI/UE""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""Android""}, {""job"": ""\u7528\u6237\u7814\u7a76""}, {""job"": ""\u524d\u7aef""}, {""job"": ""iOS""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u6d4b\u8bd5""}, {""job"": ""Java""}]","<div>
	阿里巴巴网络技术有限公司（简称：阿里巴巴集团）是以曾担任英语教师的马云为首的18人于1999年在浙江杭州创立的公司。<span style=""font-size:12px;line-height:0;color:#3366cc;""> [1-2]</span> 
</div>
<div>
	阿里巴巴集团经营多项业务，另外也从关联公司的业务和服务中取得经营商业生态系统上的支援。业务和关联公司的业务包括：淘宝网、天猫、聚划算、全球速卖通、阿里巴巴国际交易市场、1688、阿里妈妈、阿里云、蚂蚁金服、菜鸟网络等。
</div>",阿里巴巴,7,https://www.shixiseng.com/com/com_fjee0h5fkwmb,计算机/互联网,www.alibaba.com,"['全部', 'C/C++', 'UI/UE', '内容运营', '算法', 'Android', '用户研究', '前端', 'iOS', '数据挖掘', '测试', 'Java']",阿里巴巴(中国)网络技术有限公司,有限责任公司(台港澳与境内合资)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/88/B9/88810A20F8A647FA0CBF93FF048990B9.png,2000人以上,2013-05-06,{'is_hirer': True},False,滴滴出行——一站式移动出行平台,"[""\u4e92\u8054\u7f51"", ""\u9ad8\u903c\u683c\u5927\u53a6"", ""\u540d\u4f01\u5b9e\u4e60"", ""\u5404\u79cd\u798f\u5229"", ""\u5e7f\u9614\u5e73\u53f0""]",911101080673385595,http://www.qichacha.com/firm_SH_ccb6c71c2be0ad917d194e34b1b8292f.shtml,pages/gsDetail/gsDetail?cuuid=com_bcazbfkbzt9d,北京,"['全国', '深圳', '石家庄', '北京', '海口', '郑州', '德阳', '武汉', '沈阳', '成都', '合肥', '达州', '上海', '广州', '宁波', '昆明', '太原', '南宁', '西安', '青岛', '中山', '杭州', '南充', '南京', '长沙', '南昌', '福州']",560000万元人民币,"[{""job"": ""\u6e20\u9053""}, {""job"": ""\u5e02\u573a\u5546\u52a1""}, {""job"": ""\u63a8\u5e7f""}, {""job"": ""\u7f8e\u672f\u8bbe\u8ba1""}, {""job"": ""IT\u4e92\u8054\u7f51""}, {""job"": ""\u7528\u6237\u7814\u7a76""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u5176\u4ed6\u7c7b\u578b""}, {""job"": ""\u5916\u8bed""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u4fdd\u9669""}, {""job"": ""\u5206\u6790/\u8c03\u7814""}, {""job"": ""\u8d22\u52a1""}, {""job"": ""UI/UE""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u6cd5\u52a1""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u4eba\u4e8b/HR""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u5a92\u4f53\u8bbe\u8ba1""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u62db\u8058""}, {""job"": ""\u4eba\u4e8b\u884c\u653f""}, {""job"": ""\u91d1\u878d""}, {""job"": ""\u4ea7\u54c1""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u8bbe\u8ba1""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""\u4ea7\u54c1\u52a9\u7406""}, {""job"": ""\u8d22\u4f1a""}, {""job"": ""\u5e02\u573a""}, {""job"": ""\u6570\u636e\u5e93""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u6d4b\u8bd5""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""Android""}, {""job"": ""\u7269\u6d41\u91c7\u8d2d""}, {""job"": ""\u7f16\u8f91""}]","<p>
	<br />
</p>
<p>
	<span style=""background-color: rgb(255, 255, 255);"" sans-serif;\""="""">&nbsp;</span><span style=""\&quot;text-align:justify;background-color:#FFFFFF;color:#6A6A6A;font-family:DFPKingGothicGB-Regular,"" sans-serif;\""="""">滴滴出行是卓越的一站式移动出行平台，为5.5亿用户提供出租车、快车、专车、豪华车、公交、代驾、企业级、共享单车、共享电单车、租车、外卖等多元化的出行和运输服务。滴滴平台上，有数千万车主及司机获得灵活的工作和收入机会，年运送乘客达100亿人次。</span>&nbsp;&nbsp;
</p>
<div class=""\&quot;content"" queue-right\""="""" style=""\&quot;padding:0px;margin:10px"" 0px="""" 0px;-webkit-tap-highlight-color:transparent;animation-name:queue-right;animation-fill-mode:both;line-height:1.88;color:#6a6a6a;max-height:600px;overflow-y:auto;font-family:dfpkinggothicgb-regular,="""" sans-serif;white-space:normal;background-color:#ffffff;animation-timing-function:cubic-bezier(0.165,="""" 0.84,="""" 0.44,="""" 1);animation-duration:500ms;animation-delay:200ms;\""="""">
<p style=""padding:0px;margin-top:0px;margin-bottom:0px;-webkit-tap-highlight-color:transparent;text-align:justify;"">
	&nbsp; &nbsp;滴滴出行与监管部门、出租车行业及社群积极协作，致力于以智慧交通创新解决全球交通、环保和就业挑战。滴滴也和汽车产业链企业建立广泛的合作，携手打造面向未来的汽车运营服务平台。&nbsp;
</p>
<p style=""padding:0px;margin-top:0px;margin-bottom:0px;-webkit-tap-highlight-color:transparent;text-align:justify;"">
	&nbsp; &nbsp;在全球范围内，滴滴与Grab、Lyft、Ola、99和Bolt（Taxify）共同构建的移动出行网络触达全球超过80%的人口、覆盖1000多座城市。目前，滴滴通过旗下99平台服务巴西；在墨西哥、智利、哥伦比亚和澳洲提供滴滴品牌的出行业务；并在日本通过合资公司提供网约出租车服务。滴滴始终致力于提升用户体验，创造社会价值，建设安全、开放、可持续的移动出行新生态。&nbsp;
</p>
	</div>",滴滴出行,46,https://www.shixiseng.com/com/com_bcazbfkbzt9d,计算机/互联网,www.didiglobal.com/,"['全部', '渠道', '市场商务', '推广', '美术设计', 'IT互联网', '用户研究', '产品运营', '其他类型', '外语', '新媒体', '保险', '分析/调研', '财务', 'UI/UE', '运营', '法务', '内容运营', '人事/HR', '算法', '媒体设计', '行政', '招聘', '人事行政', '金融', '产品', '云计算/大数据', '设计', '软件', '产品助理', '财会', '市场', '数据库', '数据挖掘', '测试', '人力资源', 'Android', '物流采购', '编辑']",北京嘀嘀无限科技发展有限公司,有限责任公司(台港澳法人独资)
